[computeDictionary] Generating visual words...
pixel 4980: 24 24 20
pixel 4981: 25 23 21
pixel 4982: 23 24 21
pixel 4983: 26 26 22
pixel 4984: 24 24 20
pixel 4985: 23 23 19
pixel 4986: 23 22 21
pixel 4987: 25 24 23
pixel 4988: 23 24 25
pixel 4989: 21 22 23
pixel 4990: 21 23 21
pixel 4991: 24 23 22
pixel 4992: 23 23 23
pixel 4993: 24 24 20
pixel 4994: 21 20 19
pixel 4995: 22 23 20
pixel 4996: 19 21 19
pixel 4997: 19 21 19
pixel 4998: 18 23 20
pixel 4999: 17 22 19
pixel 5000: 18 21 20
pixel 5001: 20 22 20
pixel 5002: 19 21 23
pixel 5003: 21 23 21
pixel 5004: 21 22 23
pixel 5005: 20 23 22
pixel 5006: 21 22 23
pixel 5007: 21 22 23
pixel 5008: 21 22 23
pixel 5009: 21 22 23
pixel 5010: 21 22 23
pixel 5011: 23 23 23
pixel 5012: 22 22 22
pixel 5013: 22 22 22
pixel 5014: 23 22 25
pixel 5015: 22 23 24
pixel 5016: 22 22 22
pixel 5017: 22 21 24
pixel 5018: 24 24 24
pixel 5019: 22 22 22
pixel 5020: 21 22 23
pixel 5021: 21 23 21
pixel 5022: 21 22 23
pixel 5023: 25 24 23
pixel 5024: 23 22 21
pixel 5025: 23 22 21
pixel 5026: 25 24 23
pixel 5027: 25 24 23
pixel 5028: 24 23 22
pixel 5029: 23 22 21
pixel 5030: 23 25 23
pixel 5031: 25 26 23
pixel 5032: 22 24 22
pixel 5033: 21 23 21
pixel 5034: 23 23 23
pixel 5035: 25 24 23
pixel 5036: 27 25 23
pixel 5037: 26 23 24
pixel 5038: 25 24 23
pixel 5039: 27 26 25
pixel 5040: 22 22 22
pixel 5041: 25 25 21
pixel 5042: 27 26 25
pixel 5043: 27 26 25
pixel 5044: 27 25 23
pixel 5045: 31 26 17
pixel 5046: 27 16 1
pixel 5047: 75 62 17
pixel 5048: 162 142 74
pixel 5049: 187 164 57
pixel 5050: 199 179 31
pixel 5051: 206 185 12
pixel 5052: 207 185 7
pixel 5053: 207 184 1
pixel 5054: 209 187 1
pixel 5055: 213 189 1
pixel 5056: 211 188 1
pixel 5057: 211 188 1
pixel 5058: 209 187 1
pixel 5059: 207 187 3
pixel 5060: 207 179 11
pixel 5061: 200 154 16
pixel 5062: 162 91 4
pixel 5063: 163 66 1
pixel 5064: 190 57 12
pixel 5065: 222 69 40
pixel 5066: 232 75 50
pixel 5067: 227 65 43
pixel 5068: 212 48 28
pixel 5069: 209 45 29
pixel 5070: 206 47 24
pixel 5071: 198 49 12
pixel 5072: 192 54 4
pixel 5073: 174 54 2
pixel 5074: 160 66 0
pixel 5075: 190 122 2
pixel 5076: 204 154 12
pixel 5077: 213 172 19
pixel 5078: 217 185 17
pixel 5079: 212 184 8
pixel 5080: 211 188 5
pixel 5081: 210 187 4
pixel 5082: 209 186 3
pixel 5083: 209 186 3
pixel 5084: 201 177 1
pixel 5085: 205 180 3
pixel 5086: 207 183 3
pixel 5087: 208 184 4
pixel 5088: 209 186 7
pixel 5089: 208 185 10
pixel 5090: 202 186 18
pixel 5091: 199 184 29
pixel 5092: 193 183 49
pixel 5093: 185 180 67
pixel 5094: 131 129 51
pixel 5095: 82 79 32
pixel 5096: 67 65 31
pixel 5097: 42 38 14
pixel 5098: 30 28 14
pixel 5099: 29 28 19
pixel 5100: 27 26 21
pixel 5101: 26 26 22
pixel 5102: 27 25 23
pixel 5103: 27 26 25
pixel 5104: 23 22 21
pixel 5105: 24 25 22
pixel 5106: 27 26 21
pixel 5107: 26 25 20
pixel 5108: 28 27 22
pixel 5109: 26 27 20
pixel 5110: 24 24 20
pixel 5111: 25 26 23
pixel 5112: 29 27 25
pixel 5113: 27 26 25
pixel 5114: 25 24 23
pixel 5115: 23 23 23
pixel 5116: 24 24 24
pixel 5117: 22 23 24
pixel 5118: 24 24 24
pixel 5119: 23 22 21
pixel 5120: 22 22 22
pixel 5121: 24 24 20
pixel 5122: 22 21 20
pixel 5123: 24 23 22
pixel 5124: 21 20 19
pixel 5125: 20 20 20
pixel 5126: 22 22 22
pixel 5127: 24 22 24
pixel 5128: 23 23 23
pixel 5129: 22 21 20
pixel 5130: 21 21 21
pixel 5131: 22 22 18
pixel 5132: 20 19 18
pixel 5133: 22 22 22
pixel 5134: 24 23 22
pixel 5135: 22 22 22
pixel 5136: 19 19 23
pixel 5137: 23 22 25
pixel 5138: 22 23 24
pixel 5139: 22 23 24
pixel 5140: 20 22 24
pixel 5141: 22 22 22
pixel 5142: 21 22 23
pixel 5143: 20 22 20
pixel 5144: 23 22 21
pixel 5145: 23 22 21
pixel 5146: 22 22 22
pixel 5147: 22 22 22
pixel 5148: 21 23 21
pixel 5149: 21 23 21
pixel 5150: 21 21 21
pixel 5151: 21 21 21
pixel 5152: 22 23 20
pixel 5153: 21 22 19
pixel 5154: 22 23 20
pixel 5155: 23 24 21
pixel 5156: 23 23 23
pixel 5157: 23 22 21
pixel 5158: 25 25 25
pixel 5159: 24 23 22
pixel 5160: 25 24 23
pixel 5161: 24 26 24
pixel 5162: 22 22 22
pixel 5163: 23 23 23
pixel 5164: 26 24 22
pixel 5165: 23 23 23
pixel 5166: 25 25 25
pixel 5167: 26 25 24
pixel 5168: 25 25 25
pixel 5169: 25 25 21
pixel 5170: 27 24 25
pixel 5171: 34 30 22
pixel 5172: 33 20 3
pixel 5173: 96 77 30
pixel 5174: 180 156 68
pixel 5175: 194 169 52
pixel 5176: 203 180 37
pixel 5177: 207 185 19
pixel 5178: 206 184 6
pixel 5179: 209 186 3
pixel 5180: 211 188 5
pixel 5181: 211 187 3
pixel 5182: 211 187 3
pixel 5183: 212 188 4
pixel 5184: 215 189 7
pixel 5185: 210 187 8
pixel 5186: 207 178 13
pixel 5187: 160 111 2
pixel 5188: 145 63 1
pixel 5189: 173 62 3
pixel 5190: 189 50 11
pixel 5191: 195 44 13
pixel 5192: 201 53 13
pixel 5193: 209 81 17
pixel 5194: 248 144 48
pixel 5195: 253 164 55
pixel 5196: 248 162 48
pixel 5197: 249 154 55
pixel 5198: 226 116 42
pixel 5199: 216 88 36
pixel 5200: 202 58 22
pixel 5201: 196 48 12
pixel 5202: 216 76 24
pixel 5203: 230 119 32
pixel 5204: 249 168 47
pixel 5205: 236 178 32
pixel 5206: 220 178 16
pixel 5207: 214 185 8
pixel 5208: 212 186 8
pixel 5209: 215 186 13
pixel 5210: 204 170 8
pixel 5211: 181 139 1
pixel 5212: 186 136 14
pixel 5213: 187 131 19
pixel 5214: 187 130 17
pixel 5215: 193 143 21
pixel 5216: 196 150 16
pixel 5217: 202 164 10
pixel 5218: 213 184 15
pixel 5219: 206 180 6
pixel 5220: 205 183 5
pixel 5221: 206 189 12
pixel 5222: 202 185 20
pixel 5223: 203 186 37
pixel 5224: 203 185 51
pixel 5225: 186 168 50
pixel 5226: 155 142 45
pixel 5227: 97 90 23
pixel 5228: 47 47 3
pixel 5229: 40 40 12
pixel 5230: 34 32 18
pixel 5231: 28 27 22
pixel 5232: 28 26 24
pixel 5233: 27 28 25
pixel 5234: 26 26 22
pixel 5235: 26 26 22
pixel 5236: 27 27 23
pixel 5237: 23 23 23
pixel 5238: 23 25 23
pixel 5239: 23 23 23
pixel 5240: 25 25 25
pixel 5241: 27 26 25
pixel 5242: 25 24 23
pixel 5243: 24 24 24
pixel 5244: 23 23 23
pixel 5245: 24 24 24
pixel 5246: 25 26 27
pixel 5247: 25 23 25
pixel 5248: 24 23 26
pixel 5249: 24 24 24
pixel 5250: 18 19 20
pixel 5251: 21 21 21
pixel 5252: 20 20 20
pixel 5253: 22 22 22
pixel 5254: 22 22 22
pixel 5255: 22 22 22
pixel 5256: 23 23 23
pixel 5257: 22 22 22
pixel 5258: 22 22 22
pixel 5259: 23 22 21
pixel 5260: 24 21 22
pixel 5261: 22 22 22
pixel 5262: 23 22 21
pixel 5263: 22 22 22
pixel 5264: 24 23 26
pixel 5265: 23 22 25
pixel 5266: 22 23 24
pixel 5267: 21 23 21
pixel 5268: 20 20 20
pixel 5269: 21 23 21
pixel 5270: 22 22 22
pixel 5271: 21 23 21
pixel 5272: 22 21 20
pixel 5273: 22 22 22
pixel 5274: 22 23 20
pixel 5275: 24 23 22
pixel 5276: 22 22 22
pixel 5277: 23 22 21
pixel 5278: 23 22 21
pixel 5279: 24 23 22
pixel 5280: 24 23 22
pixel 5281: 22 22 22
pixel 5282: 23 23 23
pixel 5283: 23 24 25
pixel 5284: 23 23 23
pixel 5285: 23 21 23
pixel 5286: 25 26 27
pixel 5287: 26 25 24
pixel 5288: 22 22 18
pixel 5289: 25 25 21
pixel 5290: 23 23 19
pixel 5291: 26 26 26
pixel 5292: 25 24 23
pixel 5293: 24 24 24
pixel 5294: 27 26 25
pixel 5295: 27 26 25
pixel 5296: 26 27 20
pixel 5297: 36 32 16
pixel 5298: 46 34 10
pixel 5299: 107 89 39
pixel 5300: 189 164 79
pixel 5301: 198 174 46
pixel 5302: 205 180 19
pixel 5303: 208 183 10
pixel 5304: 209 185 5
pixel 5305: 211 188 5
pixel 5306: 211 189 3
pixel 5307: 208 188 0
pixel 5308: 209 187 1
pixel 5309: 206 186 2
pixel 5310: 207 187 3
pixel 5311: 206 187 4
pixel 5312: 208 185 6
pixel 5313: 213 184 15
pixel 5314: 213 176 23
pixel 5315: 215 151 39
pixel 5316: 215 115 43
pixel 5317: 191 63 19
pixel 5318: 198 45 20
pixel 5319: 212 46 32
pixel 5320: 211 41 27
pixel 5321: 202 45 16
pixel 5322: 193 51 1
pixel 5323: 177 51 1
pixel 5324: 194 87 0
pixel 5325: 204 124 4
pixel 5326: 217 156 11
pixel 5327: 232 175 30
pixel 5328: 236 173 42
pixel 5329: 239 173 47
pixel 5330: 243 177 43
pixel 5331: 234 182 26
pixel 5332: 226 182 14
pixel 5333: 220 185 10
pixel 5334: 210 184 2
pixel 5335: 208 180 8
pixel 5336: 200 173 18
pixel 5337: 197 160 27
pixel 5338: 197 149 41
pixel 5339: 170 103 24
pixel 5340: 158 68 18
pixel 5341: 157 56 19
pixel 5342: 187 87 51
pixel 5343: 220 129 82
pixel 5344: 201 123 61
pixel 5345: 159 96 13
pixel 5346: 118 72 2
pixel 5347: 124 86 0
pixel 5348: 164 126 8
pixel 5349: 184 152 16
pixel 5350: 205 177 21
pixel 5351: 211 184 17
pixel 5352: 207 185 7
pixel 5353: 209 185 9
pixel 5354: 206 187 12
pixel 5355: 197 186 23
pixel 5356: 192 184 44
pixel 5357: 185 179 61
pixel 5358: 152 149 54
pixel 5359: 97 97 33
pixel 5360: 55 55 19
pixel 5361: 41 40 19
pixel 5362: 35 32 21
pixel 5363: 31 28 21
pixel 5364: 30 28 22
pixel 5365: 27 26 25
pixel 5366: 27 26 25
pixel 5367: 25 26 23
pixel 5368: 25 24 23
pixel 5369: 24 24 24
pixel 5370: 25 24 23
pixel 5371: 24 25 22
pixel 5372: 25 24 23
pixel 5373: 25 24 23
pixel 5374: 24 24 24
pixel 5375: 26 24 26
pixel 5376: 25 24 27
pixel 5377: 23 24 25
pixel 5378: 21 21 25
pixel 5379: 21 22 23
pixel 5380: 21 23 21
pixel 5381: 21 22 23
pixel 5382: 22 23 24
pixel 5383: 21 20 23
pixel 5384: 22 23 24
pixel 5385: 23 22 21
pixel 5386: 20 20 20
pixel 5387: 22 22 22
pixel 5388: 22 22 22
pixel 5389: 21 23 21
pixel 5390: 21 21 21
pixel 5391: 20 19 22
pixel 5392: 21 22 23
pixel 5393: 21 20 23
pixel 5394: 21 22 23
pixel 5395: 22 22 22
pixel 5396: 21 22 23
pixel 5397: 21 23 21
pixel 5398: 21 21 21
pixel 5399: 23 23 23
pixel 5400: 23 23 23
pixel 5401: 22 22 22
pixel 5402: 24 24 24
pixel 5403: 21 22 23
pixel 5404: 21 22 23
pixel 5405: 24 24 24
pixel 5406: 24 23 26
pixel 5407: 23 23 23
pixel 5408: 22 22 22
pixel 5409: 24 24 24
pixel 5410: 25 25 25
pixel 5411: 23 23 23
pixel 5412: 24 23 22
pixel 5413: 25 24 23
pixel 5414: 24 25 22
pixel 5415: 24 24 20
pixel 5416: 23 24 21
pixel 5417: 25 26 23
pixel 5418: 24 25 22
pixel 5419: 22 24 22
pixel 5420: 23 22 21
pixel 5421: 25 25 21
pixel 5422: 29 27 21
pixel 5423: 30 27 8
pixel 5424: 60 54 12
pixel 5425: 129 116 43
pixel 5426: 183 167 63
pixel 5427: 194 179 48
pixel 5428: 198 181 24
pixel 5429: 201 184 7
pixel 5430: 206 187 0
pixel 5431: 211 188 1
pixel 5432: 210 186 2
pixel 5433: 209 187 1
pixel 5434: 207 187 3
pixel 5435: 209 189 5
pixel 5436: 209 185 5
pixel 5437: 209 178 7
pixel 5438: 185 139 5
pixel 5439: 165 103 1
pixel 5440: 157 77 1
pixel 5441: 161 73 1
pixel 5442: 159 66 1
pixel 5443: 165 75 1
pixel 5444: 186 102 14
pixel 5445: 220 135 30
pixel 5446: 247 156 61
pixel 5447: 231 129 51
pixel 5448: 218 91 40
pixel 5449: 210 62 34
pixel 5450: 210 46 30
pixel 5451: 212 45 30
pixel 5452: 207 44 17
pixel 5453: 197 52 3
pixel 5454: 202 91 4
pixel 5455: 232 149 22
pixel 5456: 233 173 17
pixel 5457: 225 182 11
pixel 5458: 215 186 5
pixel 5459: 211 189 3
pixel 5460: 214 189 8
pixel 5461: 209 184 11
pixel 5462: 193 168 11
pixel 5463: 188 155 26
pixel 5464: 189 147 53
pixel 5465: 202 152 78
pixel 5466: 214 148 98
pixel 5467: 210 127 92
pixel 5468: 151 47 23
pixel 5469: 186 74 50
pixel 5470: 233 126 99
pixel 5471: 189 95 65
pixel 5472: 134 55 24
pixel 5473: 134 65 36
pixel 5474: 124 65 34
pixel 5475: 133 74 39
pixel 5476: 151 93 47
pixel 5477: 141 85 25
pixel 5478: 169 114 31
pixel 5479: 187 139 35
pixel 5480: 202 157 36
pixel 5481: 207 169 35
pixel 5482: 208 176 24
pixel 5483: 208 181 14
pixel 5484: 202 181 8
pixel 5485: 202 186 10
pixel 5486: 199 183 15
pixel 5487: 191 179 23
pixel 5488: 192 180 48
pixel 5489: 194 185 76
pixel 5490: 173 159 73
pixel 5491: 122 106 42
pixel 5492: 69 60 15
pixel 5493: 47 38 13
pixel 5494: 39 34 21
pixel 5495: 34 30 22
pixel 5496: 29 27 21
pixel 5497: 28 26 24
pixel 5498: 27 25 23
pixel 5499: 26 24 26
pixel 5500: 29 28 27
pixel 5501: 27 26 25
pixel 5502: 26 25 24
pixel 5503: 25 24 23
pixel 5504: 25 23 25
pixel 5505: 22 22 22
pixel 5506: 22 21 24
pixel 5507: 22 23 24
pixel 5508: 21 21 21
pixel 5509: 21 21 21
pixel 5510: 21 21 21
pixel 5511: 21 21 21
pixel 5512: 23 22 25
pixel 5513: 22 22 22
pixel 5514: 22 22 22
pixel 5515: 23 23 23
pixel 5516: 23 21 23
pixel 5517: 20 20 20
pixel 5518: 22 21 20
pixel 5519: 22 22 22
pixel 5520: 21 22 23
pixel 5521: 20 21 22
pixel 5522: 19 21 23
pixel 5523: 20 22 20
pixel 5524: 20 22 20
pixel 5525: 23 25 23
pixel 5526: 23 23 23
pixel 5527: 22 22 22
pixel 5528: 22 22 22
pixel 5529: 22 21 24
pixel 5530: 22 22 22
pixel 5531: 22 22 22
pixel 5532: 22 23 24
pixel 5533: 22 21 24
pixel 5534: 22 21 24
pixel 5535: 23 22 21
pixel 5536: 24 23 22
pixel 5537: 22 23 20
pixel 5538: 22 23 20
pixel 5539: 22 23 20
pixel 5540: 25 25 25
pixel 5541: 23 23 23
pixel 5542: 23 22 21
pixel 5543: 26 25 24
pixel 5544: 27 26 25
pixel 5545: 27 26 25
pixel 5546: 25 24 23
pixel 5547: 25 24 19
pixel 5548: 32 30 16
pixel 5549: 29 27 9
pixel 5550: 63 61 27
pixel 5551: 155 151 87
pixel 5552: 179 172 69
pixel 5553: 190 176 42
pixel 5554: 197 182 27
pixel 5555: 202 185 16
pixel 5556: 203 185 7
pixel 5557: 206 187 4
pixel 5558: 208 188 4
pixel 5559: 209 186 3
pixel 5560: 209 186 3
pixel 5561: 212 187 6
pixel 5562: 212 180 8
pixel 5563: 218 170 18
pixel 5564: 182 114 2
pixel 5565: 157 69 1
pixel 5566: 187 68 1
pixel 5567: 209 69 21
pixel 5568: 217 63 29
pixel 5569: 204 40 16
pixel 5570: 211 44 25
pixel 5571: 212 41 22
pixel 5572: 206 46 14
pixel 5573: 194 51 0
pixel 5574: 179 54 1
pixel 5575: 179 71 3
pixel 5576: 198 107 16
pixel 5577: 221 132 43
pixel 5578: 246 152 66
pixel 5579: 233 132 51
pixel 5580: 210 112 22
pixel 5581: 242 155 44
pixel 5582: 238 176 34
pixel 5583: 230 179 20
pixel 5584: 223 183 15
pixel 5585: 216 186 8
pixel 5586: 215 187 11
pixel 5587: 217 189 25
pixel 5588: 190 154 10
pixel 5589: 184 142 20
pixel 5590: 191 139 43
pixel 5591: 174 110 38
pixel 5592: 147 75 19
pixel 5593: 188 110 64
pixel 5594: 212 132 96
pixel 5595: 218 137 108
pixel 5596: 189 99 77
pixel 5597: 210 120 94
pixel 5598: 181 97 65
pixel 5599: 134 55 24
pixel 5600: 135 62 33
pixel 5601: 147 81 55
pixel 5602: 141 76 55
pixel 5603: 139 73 51
pixel 5604: 160 93 70
pixel 5605: 184 113 86
pixel 5606: 207 133 99
pixel 5607: 180 108 64
pixel 5608: 176 103 54
pixel 5609: 210 140 86
pixel 5610: 203 138 69
pixel 5611: 191 138 45
pixel 5612: 191 147 27
pixel 5613: 192 153 18
pixel 5614: 200 167 18
pixel 5615: 207 181 19
pixel 5616: 202 179 8
pixel 5617: 200 181 10
pixel 5618: 200 183 18
pixel 5619: 197 183 29
pixel 5620: 192 178 48
pixel 5621: 189 173 65
pixel 5622: 180 162 72
pixel 5623: 155 138 61
pixel 5624: 91 78 17
pixel 5625: 45 36 3
pixel 5626: 45 39 17
pixel 5627: 38 34 26
pixel 5628: 32 29 26
pixel 5629: 30 29 24
pixel 5630: 29 28 27
pixel 5631: 26 25 24
pixel 5632: 23 22 21
pixel 5633: 25 24 23
pixel 5634: 21 21 25
pixel 5635: 21 22 23
pixel 5636: 23 22 21
pixel 5637: 23 22 21
pixel 5638: 23 22 21
pixel 5639: 23 22 21
pixel 5640: 22 22 22
pixel 5641: 20 21 22
pixel 5642: 20 21 22
pixel 5643: 23 23 23
pixel 5644: 20 21 22
pixel 5645: 23 24 25
pixel 5646: 22 22 22
pixel 5647: 21 22 23
pixel 5648: 20 23 22
pixel 5649: 21 22 23
pixel 5650: 18 21 20
pixel 5651: 19 21 19
pixel 5652: 20 21 22
pixel 5653: 21 23 21
pixel 5654: 22 22 22
pixel 5655: 21 22 23
pixel 5656: 22 23 24
pixel 5657: 21 23 25
pixel 5658: 24 24 24
pixel 5659: 23 23 23
pixel 5660: 20 22 24
pixel 5661: 22 23 24
pixel 5662: 20 22 24
pixel 5663: 22 22 22
pixel 5664: 22 22 22
pixel 5665: 21 24 23
pixel 5666: 23 25 23
pixel 5667: 23 25 23
pixel 5668: 23 25 23
pixel 5669: 23 23 23
pixel 5670: 24 25 26
pixel 5671: 26 25 24
pixel 5672: 26 26 26
pixel 5673: 24 22 20
pixel 5674: 32 30 20
pixel 5675: 40 39 10
pixel 5676: 77 78 23
pixel 5677: 166 163 84
pixel 5678: 186 182 78
pixel 5679: 186 177 44
pixel 5680: 199 187 23
pixel 5681: 205 186 7
pixel 5682: 204 184 4
pixel 5683: 207 184 1
pixel 5684: 209 186 3
pixel 5685: 207 186 1
pixel 5686: 210 188 2
pixel 5687: 209 187 1
pixel 5688: 214 188 6
pixel 5689: 222 184 10
pixel 5690: 217 155 1
pixel 5691: 157 63 1
pixel 5692: 178 62 2
pixel 5693: 183 56 1
pixel 5694: 206 79 20
pixel 5695: 252 147 86
pixel 5696: 234 117 60
pixel 5697: 191 65 23
pixel 5698: 190 53 16
pixel 5699: 223 66 45
pixel 5700: 226 58 46
pixel 5701: 215 39 31
pixel 5702: 217 39 29
pixel 5703: 213 42 23
pixel 5704: 193 42 7
pixel 5705: 189 75 5
pixel 5706: 190 104 10
pixel 5707: 213 153 25
pixel 5708: 227 184 37
pixel 5709: 213 185 17
pixel 5710: 211 187 7
pixel 5711: 210 185 4
pixel 5712: 208 183 6
pixel 5713: 215 187 19
pixel 5714: 199 161 19
pixel 5715: 186 139 28
pixel 5716: 197 140 51
pixel 5717: 203 133 67
pixel 5718: 191 110 61
pixel 5719: 189 88 55
pixel 5720: 190 78 50
pixel 5721: 183 67 39
pixel 5722: 184 72 44
pixel 5723: 200 98 64
pixel 5724: 199 111 67
pixel 5725: 190 109 64
pixel 5726: 168 91 46
pixel 5727: 155 78 37
pixel 5728: 159 82 45
pixel 5729: 162 85 52
pixel 5730: 168 90 60
pixel 5731: 192 112 80
pixel 5732: 212 128 100
pixel 5733: 198 108 82
pixel 5734: 177 73 49
pixel 5735: 172 62 40
pixel 5736: 184 76 52
pixel 5737: 185 83 57
pixel 5738: 206 117 88
pixel 5739: 206 131 92
pixel 5740: 196 130 76
pixel 5741: 192 128 64
pixel 5742: 187 124 45
pixel 5743: 172 119 18
pixel 5744: 175 130 5
pixel 5745: 195 159 15
pixel 5746: 200 169 14
pixel 5747: 205 179 13
pixel 5748: 207 182 9
pixel 5749: 206 183 8
pixel 5750: 204 185 14
pixel 5751: 201 182 15
pixel 5752: 195 177 23
pixel 5753: 194 181 48
pixel 5754: 168 160 56
pixel 5755: 132 129 50
pixel 5756: 112 109 50
pixel 5757: 96 96 52
pixel 5758: 98 100 70
pixel 5759: 49 48 31
pixel 5760: 28 30 20
pixel 5761: 27 27 23
pixel 5762: 19 21 23
pixel 5763: 19 22 25
pixel 5764: 20 21 22
pixel 5765: 20 21 22
pixel 5766: 20 22 20
pixel 5767: 21 21 21
pixel 5768: 20 22 20
pixel 5769: 20 23 22
pixel 5770: 18 21 20
pixel 5771: 21 22 23
pixel 5772: 21 22 23
pixel 5773: 21 22 23
pixel 5774: 21 22 23
pixel 5775: 22 23 24
pixel 5776: 20 21 22
pixel 5777: 21 22 23
pixel 5778: 21 23 21
pixel 5779: 21 23 21
pixel 5780: 21 23 21
pixel 5781: 20 22 24
pixel 5782: 20 21 22
pixel 5783: 19 22 21
pixel 5784: 24 23 22
pixel 5785: 22 22 22
pixel 5786: 21 23 21
pixel 5787: 20 21 22
pixel 5788: 20 21 22
pixel 5789: 22 22 22
pixel 5790: 23 23 23
pixel 5791: 22 22 22
pixel 5792: 24 24 24
pixel 5793: 23 24 25
pixel 5794: 22 24 22
pixel 5795: 20 21 22
pixel 5796: 24 25 22
pixel 5797: 25 24 23
pixel 5798: 26 26 22
pixel 5799: 29 25 17
pixel 5800: 28 26 8
pixel 5801: 55 52 21
pixel 5802: 110 107 48
pixel 5803: 169 162 67
pixel 5804: 194 182 54
pixel 5805: 197 181 33
pixel 5806: 205 186 23
pixel 5807: 206 187 12
pixel 5808: 204 186 4
pixel 5809: 210 187 8
pixel 5810: 202 174 2
pixel 5811: 179 150 1
pixel 5812: 204 174 4
pixel 5813: 211 182 9
pixel 5814: 212 181 6
pixel 5815: 201 171 1
pixel 5816: 211 175 3
pixel 5817: 230 184 30
pixel 5818: 204 135 10
pixel 5819: 168 76 0
pixel 5820: 184 74 0
pixel 5821: 235 118 57
pixel 5822: 242 131 76
pixel 5823: 191 84 33
pixel 5824: 169 58 7
pixel 5825: 175 54 5
pixel 5826: 200 77 18
pixel 5827: 253 147 77
pixel 5828: 248 136 60
pixel 5829: 201 76 3
pixel 5830: 187 50 1
pixel 5831: 228 90 24
pixel 5832: 245 123 45
pixel 5833: 240 146 40
pixel 5834: 243 174 41
pixel 5835: 231 180 29
pixel 5836: 221 188 19
pixel 5837: 212 187 10
pixel 5838: 207 184 9
pixel 5839: 212 185 22
pixel 5840: 202 164 18
pixel 5841: 180 131 10
pixel 5842: 187 125 35
pixel 5843: 192 117 54
pixel 5844: 188 104 56
pixel 5845: 190 100 62
pixel 5846: 185 92 59
pixel 5847: 181 82 55
pixel 5848: 199 101 71
pixel 5849: 211 112 81
pixel 5850: 203 105 71
pixel 5851: 187 93 55
pixel 5852: 176 85 46
pixel 5853: 177 91 53
pixel 5854: 200 114 76
pixel 5855: 199 113 75
pixel 5856: 185 99 61
pixel 5857: 182 96 58
pixel 5858: 185 100 63
pixel 5859: 192 106 72
pixel 5860: 195 105 75
pixel 5861: 191 93 67
pixel 5862: 193 77 61
pixel 5863: 196 73 58
pixel 5864: 173 54 31
pixel 5865: 185 74 47
pixel 5866: 219 122 89
pixel 5867: 207 126 89
pixel 5868: 203 131 91
pixel 5869: 198 129 84
pixel 5870: 197 125 77
pixel 5871: 198 126 66
pixel 5872: 192 121 42
pixel 5873: 193 132 27
pixel 5874: 224 169 42
pixel 5875: 225 181 33
pixel 5876: 214 181 12
pixel 5877: 211 185 7
pixel 5878: 207 188 5
pixel 5879: 201 182 3
pixel 5880: 179 160 1
pixel 5881: 172 158 0
pixel 5882: 177 165 5
pixel 5883: 180 174 20
pixel 5884: 181 176 39
pixel 5885: 191 189 75
pixel 5886: 200 201 118
pixel 5887: 100 96 48
pixel 5888: 31 26 1
pixel 5889: 38 33 20
pixel 5890: 19 19 19
pixel 5891: 22 22 22
pixel 5892: 21 22 23
pixel 5893: 19 21 23
pixel 5894: 18 20 22
pixel 5895: 18 20 22
pixel 5896: 20 22 24
pixel 5897: 24 24 24
pixel 5898: 21 22 23
pixel 5899: 21 22 23
pixel 5900: 21 22 23
pixel 5901: 19 21 19
pixel 5902: 20 22 20
pixel 5903: 20 23 22
pixel 5904: 24 26 24
pixel 5905: 19 21 19
pixel 5906: 22 23 20
pixel 5907: 23 23 19
pixel 5908: 24 23 22
pixel 5909: 23 21 23
pixel 5910: 23 23 23
pixel 5911: 23 23 27
pixel 5912: 24 22 24
pixel 5913: 22 21 24
pixel 5914: 23 21 23
pixel 5915: 25 23 25
pixel 5916: 24 25 26
pixel 5917: 25 25 25
pixel 5918: 23 23 23
pixel 5919: 22 22 22
pixel 5920: 24 24 24
pixel 5921: 21 24 23
pixel 5922: 23 24 21
pixel 5923: 22 24 22
pixel 5924: 22 26 18
pixel 5925: 27 27 19
pixel 5926: 24 23 6
pixel 5927: 57 54 11
pixel 5928: 128 126 60
pixel 5929: 168 162 72
pixel 5930: 187 179 55
pixel 5931: 195 183 27
pixel 5932: 204 184 12
pixel 5933: 207 188 9
pixel 5934: 209 188 7
pixel 5935: 216 184 12
pixel 5936: 227 178 25
pixel 5937: 177 109 1
pixel 5938: 156 71 2
pixel 5939: 167 70 1
pixel 5940: 171 64 1
pixel 5941: 177 67 1
pixel 5942: 175 70 1
pixel 5943: 162 60 2
pixel 5944: 167 72 1
pixel 5945: 194 121 8
pixel 5946: 218 161 36
pixel 5947: 230 175 48
pixel 5948: 238 174 54
pixel 5949: 247 173 63
pixel 5950: 203 112 25
pixel 5951: 176 54 0
pixel 5952: 199 58 21
pixel 5953: 207 48 17
pixel 5954: 212 48 12
pixel 5955: 207 53 3
pixel 5956: 191 51 3
pixel 5957: 181 55 1
pixel 5958: 211 98 9
pixel 5959: 238 142 30
pixel 5960: 237 171 29
pixel 5961: 223 183 19
pixel 5962: 214 186 10
pixel 5963: 214 188 10
pixel 5964: 211 188 9
pixel 5965: 207 180 13
pixel 5966: 200 161 22
pixel 5967: 183 131 15
pixel 5968: 191 127 35
pixel 5969: 196 116 48
pixel 5970: 178 75 32
pixel 5971: 176 57 30
pixel 5972: 189 63 41
pixel 5973: 199 74 53
pixel 5974: 211 89 67
pixel 5975: 187 76 49
pixel 5976: 159 64 33
pixel 5977: 145 57 25
